newsID,fullText
282395276,Garth Hudson_ the majestic keyboard_ saxophone and accordion player and last surviving member of The Band_ died Tuesday. He was 87.   Hudson died in his sleep at a nursing home in Woodstock_ New York_ his estate executor told The Toronto Star.   The Canadian musician and his mates Robbie Robertson_ Levon Helm_ Rick Danko and Richard Manuel backed up Ronnie Hawkins and Bob Dylan before striking out on their own. They perfected a style that combined American roots music_ country_ blues_ R&B_ gospel_ rockabilly and — courtesy of Hudson — tenor sax and organ dirges.   One of many highlights of a Band concert was the bearded Hudson as mad genius performing an organ solo and a standard improvised introduction to “Chest Fever_” from their seminal 1968 debut album Music From Big Pink. The tune_ written by Robertson and echoing Bach with its classical overtones_ opened their Woodstock set in 1969.   “Where most rock organists 15 years ago were infusing their organ work with the razzle-dazzle of gospel_ Hudson cultivated a more pastoral sound_” Keyboard magazine wrote in 1983. “Unlike Billy Preston_ Felix Cavaliere_ Alan Price and in a different sense_ Ray Manzarek and Doug Ingle_ Hudson worked in the background_ letting the rhythm instruments and vocalists in The Band stand in the footlights while he spun his intricate musical webs so deeply into the fabric of each song that it was almost impossible to separately identify the keyboard parts at all.”   Eric Garth Hudson on born on Aug. 2_ 1937_ in Windsor_ Ontario. His parents_ former World War I fighter pilot Fred James Hudson and Olive Louella Pentland_ played instruments.   The family moved in 1940 to London_ Ontario_ and Hudson attended Broughdale Public School_ Medway High School and the University of Western Ontario. Along the way_ he studied classical piano and played the organ at St. Luke’s Anglican Church and at an uncle’s funeral parlor.   As rock ‘n’ roll was taking off in the late 1950s_ Hudson performed with dance bands and began a three-year stint as a member of Paul London & the Capers in 1958.   Robertson had already moved from his home in Toronto to Arkansas to hook up with Hawkins’ backup band_ and in his 2016 memoir_ Testimony_ he recalled pitching the rockabilly barnstormer on having Hudson come aboard.   “You remember Garth Hudson? Well_ I talked with him and besides being a really skillful musician_ he’s a fascinating and unusual guy_” Robertson wrote. “He mentioned this new gizmo that hooks up to a piano and sounds like an organ. It would make us sound twice as big.”   He also mentioned that Hudson played various saxophones. “Yeah_ to have an organ and horns_ that would be a big sound_” Hawkins said.   However_ it did take some convincing for Hudson_ then 24_ to leave his parents’ home. The clincher_ Robertson recalled_ was that Hudson got an additional $10 a week to give music lessons to his bandmates. (That assuaged his folks_ who feared their son was squandering his education.)   “Just having Garth as a teacher was an honor_” Helm wrote in his 1993 memoir_ This Wheel’s on Fire_ saying he learned a great deal about chord structures and harmonies from Hudson.   “He’d listen to a song on the radio in the Cadillac and tell us the chords as it went along_” Helm recounted. “Complicated chord structures? No problem. Garth would figure them out_ and we found ourselves able to play anything.”   From 1961-63_ the small-town Canadian kids and the Arkansas-born Helm played all over southern Ontario with Hawkins. Hudson brought along his Leslie speaker cabinet and a tricked-out Lowrey organ with wah-wah pedals.   After leaving Hawkins in early 1964_ the quintet_ now called Levon and the Hawks (and briefly the Canadian Squires)_ toured on their own across North America. Once_ they all got busted for possession of marijuana_ but only Danko was charged_ receiving a year on probation.   Hudson_ Robertson and Helm backed singer John Hammond on a 1965 album_ and in September of that year_ the Hawks auditioned for Dylan at Friar’s Tavern on Yonge Street in Toronto. They were with him when he shook up the folk world by switching to electric guitar on tours in 1965 and ’66.   During one stop at Toronto’s Massey Hall_ Dylan faced derision from folk music lovers in the audience_ and one local reviewer criticized Dylan for playing with a “third-rate Yonge Street band.”   “Only Garth seemed to understand why this was happening and chalked it up as a sign of the times_” Robertson wrote in his memoir as the rest of the band took the criticism personally.   “It was a job. Play a stadium_ play a theater_” Hudson told Maclean’s magazine in a 2002 profile. “My job was to provide arrangements with pads underneath_ pads and fills behind good poets. Same poems every night.”   In 1967_ the Hawks accompanied Dylan to his pink ranch house in Woodstock as he recuperated from a motorcycle accident. In the fall and winter of that year_ they collaborated on the bootleg recordings that would be known as The Basement Tapes.   “The typewriter would be there and Bob would tap on it for a while and then someone would go downstairs to check the equipment and then finally everyone would go down the pink stairs” to record more Dylan demos_ Hudson recalled in a 2014 documentary in which he returned to the “Big Pink” house and toured the cellar.   In 1968_ the five musicians became simply known as The Band and released Music From Big Pink_ which Rolling Stone in 2003 listed as No. 34 on its list of the 500 greatest albums of all time.   During the next eight years_ they would record and release eight albums and hit songs including “The Weight_” “Up on Cripple Creek” and “The Night They Drove Old Dixie Down.”   The Band called it an era with a legendary final concert on Thanksgiving 1976 as captured in Martin Scorsese’s The Last Waltz (1978)_ but Hudson launched a solo career and reunited with Helm and Danko for a new album_ Jericho_ ultimately released in 1993_ followed by two more LPs.   He also contributed music to Scorsese’s The Raging Bull (1980) and to Philip Kaufman’s The Right Stuff (1983) and composed a 1980 score for a Los Angeles exhibit by sculptor Tony Duquette called Our Lady Queen of the Angels that became an album.   The Band was inducted into the Canadian Hall of Fame in 1989_ and in 1994_ with Hudson’s trademark bushy beard nearly all gray_ entered the Rock and Roll Hall of Fame. The humble organist used his address to name just about every musician he ever played with or was influenced by_ including the Gipsy Kings_ Leonard Cohen_ Van Morrison_ Muddy Waters_ Marianne Faithfull_ Roger Waters_ Jennifer Warnes_ Cyndi Lauper and Clifford Scott.   In 2001_ Hudson released his first solo album_ The Sea to the North_ but he also filed a third time for bankruptcy protection that year.   Lawyer Michael Pinsky told the Daily Freeman newspaper that his client was “bravely working through several challenges_ including the death of former partner Rick Danko_” he said. Danko was 55 when he died in December 1999 after years of alcoholism and drug addiction.   He was named a Member of the Order of Canada in 2019 for “his unique musical contributions and for his mentorship of many emerging artists over the past 60 years.”   In 2017_ Hudson_ then living in obscurity in Woodstock_ performed as part of a “Last Waltz 40 Tour” to mark the 40th anniversary of The Band’s farewell concert. He emerged in April 2023 to play “Sophisticated Lady” on the piano from a wheelchair at a house concert in Kingston_ New York_ hosted by fellow keyboardist Sarah Perrotta.   His wife and frequent bandmate_ singer-actress Sister Maud Hudson_ died in February 2022.
282129222,Washington — President Trump took office Monday in a full-day affair that included the swearing-in ceremony inside the Capitol Rotunda_ his inaugural address_ a Senate luncheon and an event at the Capital One Arena in downtown Washington in lieu of a parade.The inauguration is normally held outside the Capitol_ but was moved indoors due to the freezing cold temperatures in Washington. Former President Joe Biden officially transferred power to Mr. Trump at noon on Jan. 20_ 2025_ and left via helicopter after Mr Trump was sworn in. Here are some photos as a new day started in Washington
282225254,On Tuesday at 2:24 a.m. EST an updated cold weather advisory was issued by the National Weather Service in effect until Wednesday at 10 a.m. EST for Cass_ St. Joseph_ Branch_ Hillsdale and Berrien counties.  The weather service adds_ "Very cold wind chills as low as 25 below zero."  "The dangerously cold wind chills as low as 25 below zero could cause frostbite on exposed skin in as little as 30 minutes. Frostbite and hypothermia will occur if unprotected skin is exposed to these temperatures. Wind chill values can lead to hypothermia with prolonged exposure_" describes the weather service. "Use caution while traveling outside. Wear appropriate clothing_ a hat_ and gloves. Make frequent checks on older family_ friends_ and neighbors. Ensure portable heaters are used correctly. Do not use generators or grills inside."  Understanding cold weather alerts  Cold weather advisory: Be Aware. A cold weather advisory is issued when seasonably cold air temperatures or wind chill values_ but not extremely cold values_ are expected or occurring. Be sure you and your loved ones dress appropriately and cover exposed skin when venturing outdoors.  Extreme cold warning: Take Action! An extreme cold warning is issued when dangerously cold air temperatures or wind chill values are expected or occurring. If you are in an area with an extreme cold warning_ avoid going outside. If you have to go outside_ dress in layers_ cover exposed skin_ and make sure at least one other person knows your whereabouts. Update them when you arrive safely at your destination.  Extreme cold watch: Be Prepared. An extreme cold watch is issued when dangerously cold air temperatures or wind chill values are possible. As with a warning_ adjust your plans to avoid being outside during the coldest parts of the day. Make sure your car has at least half a tank of gas_ and update your winter survival kit.  Advance Local Weather Alerts is a service provided by United Robots_ which uses machine learning to compile the latest data from the National Weather Service.
282152624,WASHINGTON (OSV News) — Among the first acts of his second term_ President Donald Trump signed a series of executive orders including on immigration_ birthright citizenship and climate. Some Catholic organizations expressed concern about the scope of his orders and their potential impact on migrants.   In an event at Capital One Arena_ Trump signed a slew of executive orders in front of a crowd of his supporters. According to announcements from one of his aides_ Trump signed orders rescinding 78 of former President Joe Biden’s executive actions_ including one which created a task force to reunite families deliberately separated at the border. Another order suspended some U.S. refugee programs_ including one for Afghans cleared by the U.S. government to resettle in the U.S. due to threats by the Taliban after they aided the U.S.  Trump also signed an order withdrawing from the Paris Agreement on climate.  Once he reached the Oval Office_ Trump signed an executive order granting about 1_500 pardons for those charged in connection with the Jan. 6_ 2021_ riot at the U.S. Capitol — the day 2_000 supporters of then-President Donald Trump attempted to block Congress’ certification of President Joe Biden’s election victory when he returned to the Oval Office later that evening. Trump indicated there might be additional commutations after “review.”   Trump also signed an executive order seeking to end the practice of birthright citizenship. The 14th Amendment states_ “All persons born or naturalized in the United States_ and subject to the jurisdiction thereof_ are citizens of the United States and of the State wherein they reside_” but Trump told reporters in the Oval Office “we’re the only country in the world that does this.” The order will likely face legal challenges.   In his inaugural address just hours earlier_ Trump said he would sign a series of executive orders in the coming days_ including declaring a national emergency at the U.S.-Mexico border_ shutting down “illegal entry_” and beginning “the process of returning millions and millions of criminal aliens back to the places from which they came.” The White House said Trump would take “bold action to secure our border.”   While the specifics on how the White House may carry out a mass deportation program are not yet fully clear_ mass deportations more broadly run contrary to the Second Vatican Council’s teaching in “Gaudium et Spes” condemning “deportation” among other actions_ such as abortion_ that “poison human society” and give “supreme dishonor to the Creator_” a teaching St. John Paul II affirmed in two encyclicals on moral truth and life issues.  Executive orders are legally binding directives from the president and are published in the Federal Register. Conversely_ the term “executive actions” is broader and may include informal proposals for policy the president would like to see enacted. While it is typical for new presidents to issue some executive orders on their first day to signal certain priorities_ Trump signaled plans that were broader in scope. Some of his planned orders are expected to face legal challenges.  Chieko Noguchi_ executive director of public affairs for the U.S. Conference of Catholic Bishops_ said in a statement the “conference will be carefully reviewing the executive orders that are expected to be signed today by President Trump.”   “The Catholic Church’s foundational teaching calls us to uphold the sacredness of human life and the God-given dignity of the human person. This means that the care for immigrants_ refugees_ and the poor is part of the same teaching of the Church that requires us to protect the most vulnerable among us_ especially unborn children_ the elderly and the infirm. The bishops’ conference will work with the Trump Administration as well as the U.S. Congress to advance the common good for all_ which will include instances of agreement_ as well as disagreement.”  Ronnate Asirwatham_ director of government relations for Network_ a Catholic social justice lobby_ said in a statement_ “In the coming days we will see an onslaught of Executive Orders_ proclamations_ and legislation that will attempt to criminalize our neighbors_ family members_ and friends_ we will not let our community be divided in this way.”   “From doctors to grocery store workers_ if our neighbors are ripped from our communities_ we will be grieving their loss_ absence_ gifts_ and contributions to our community and country_” Asirwatham said. “We refuse to stay silent as the state unnecessarily targets people_ all the while pursuing policies that benefit only the ultra-wealthy.”  Use of CBP One_ the mobile app run by U.S. Customs and Border Protection to secure appointments needed to claim asylum and legally enter the United States_ was suspended as Trump’s term began.   Dylan Corbett_ executive director of the Hope Border Institute_ wrote in a post on X that while the app “wasn’t perfect_” it “contributed to a dramatic reduction in irregular border crossings and was the beginning of a safe_ orderly and rational way of managing migration at the border.”   “Demolishing it in a day will only make life more chaotic for Border Patrol and migrants_” he said.   The same evening_ the U.S. Senate voted unanimously to confirm Sen. Marco Rubio_ R-Fla._ as secretary of state on Monday_ making him the first confirmed member of Trump’s Cabinet in his second administration.  All 99 senators voted in favor of Rubio — including Rubio himself. The one vacancy in the Senate was due to Vice President JD Vance resigning from his Ohio seat earlier in January to take on his new role. Rubio subsequently resigned from the upper chamber as a result of his confirmation.   Kate Scanlon is a national reporter for OSV News covering Washington. Follow her on X @kgscanlon.
282163834,The 14th Amendment was adopted in 1868_ after the close of the Civil War. The 13th Amendment had abolished slavery in 1865_ while the 14th settled the question of the citizenship of freed_ American-born former slaves.  Previous Supreme Court decisions_ like Dred Scott v Sandford in 1857_ had decided that African Americans could never be US citizens. The 14th Amendment overrode that.  In 1898_ the US Supreme Court affirmed that birthright citizenship applies to the children of immigrants in the case of Wong Kim Ark v United States.   Wong was a 24-year-old child of Chinese immigrants who was born in the US_ but denied re-entry when he returned from a visit to China. Wong successfully argued that because he was born in the US_ his parents’ immigration status did not affect the application of the 14th Amendment.  “Wong Kim Ark vs United States affirmed that regardless of race or the immigration status of one’s parents_ all persons born in the United States were entitled to all of the rights that citizenship offered_” writes Erika Lee_ director of the Immigration History Research Center at the University of Minnesota. “The court has not re-examined this issue since then.”
282538840,All federal employees in Diversity_ Equity_ Inclusion_ and Accessibility (DEIA) offices will need to be placed on paid administrative leave "effective immediately_" according to a memo from the Trump Administration on Tuesday.Why It MattersIn a sweeping move after his inauguration on Monday_ President Donald Trump rescinded numerous Biden-era executive orders and implemented many of his own. Amid the new orders_ Trump ordered what he called the "Ending Radical And Wasteful Government DEI Programs And Preferencing."In a memo sent to the acting heads of government DEIA offices on Tuesday_ which was first obtained by CBS News and then confirmed by Trump's Press Secretary Karoline Leavitt on X_ formerly Twitter_ the Trump Administration laid out the steps to inform DEIA office employees of the upcoming changes.This is a breaking news story that will be updated with additional information.
282514640,Four days ago_ the Supreme Court upheld the TikTok ban. Even before that decision was issued_ President Biden announced that he would not enforce the policy for the final 36 hours of his presidency. (In hindsight_ he may have been too busy signing pardons.) Yet_ for a short while_ TikTok went dark. And then TikTok turned on again_ in anticipation of Trump's inauguration. On his first day in office_ Trump signed an executive order concerning TikTok.  The order echoes President-Elect Trump's amicus brief. Trump asserts that the law impinges on his authority over national security:  I have the unique constitutional responsibility for the national security of the United States_ the conduct of foreign policy_ and other vital executive functions. To fulfill those responsibilities_ I intend to consult with my advisors_ including the heads of relevant departments and agencies on the national security concerns posed by TikTok_ and to pursue a resolution that protects national security while saving a platform used by 170 million Americans. My Administration must also review sensitive intelligence related to those concerns and evaluate the sufficiency of mitigation measures TikTok has taken to date.  Like in the brief_ Trump refers to the timing of the statute as "unfortunate." This timing was no accident. Congress intended this decision to fall to President Biden.  The unfortunate timing of section 2(a) of the Act — one day before I took office as the 47th President of the United States — interferes with my ability to assess the national security and foreign policy implications of the Act's prohibitions before they take effect.  And Trump repeats his refrain that he can make a deal.  This timing also interferes with my ability to negotiate a resolution to avoid an abrupt shutdown of the TikTok platform while addressing national security concerns.  Trump directs his administration to take no action against anyone for seventy-five days.  Accordingly_ I am instructing the Attorney General not to take any action to enforce the Act for a period of 75 days from today to allow my Administration an opportunity to determine the appropriate course forward in an orderly way that protects national security while avoiding an abrupt shutdown of a communications platform used by millions of Americans.  Trump doesn't quite say that the statute is unconstitutional. There is no basis_ then for an Article II override. Rather_ this seems to be purely an act of prosecutorial discretion. But it is more than that. Trump promises that no future penalties will be imposed on companies that work with TikTok.  Sec. 2. Action. (a) I hereby order the Attorney General not to take any action on behalf of the United States to enforce the Act for 75 days from the date of this order_ to permit my Administration an opportunity to determine the appropriate course of action with respect to TikTok. During this period_ the Department of Justice shall take no action to enforce the Act or impose any penalties against any entity for any noncompliance with the Act_ including for distributing_ maintaining_ or updating (or enabling the distribution_ maintenance_ or updating) of any foreign adversary controlled application as defined in the Act. In light of this direction_ even after the expiration of the above-specified period_ the Department of Justice shall not take any action to enforce the Act or impose any penalties against any entity for any conduct that occurred during the above-specified period or any period prior to the issuance of this order_ including the period of time from January 19_ 2025_ to the signing of this order.  In theory at least_ the next administration could choose to bring an action within the statute of limitations. But that is unlikely. What makes this more unlikely is that the Attorney General must issue a non-enforcement letter:  (b) The Attorney General shall take all appropriate action to issue written guidance to implement the provisions of subsection (a). (c) I further order the Attorney General to issue a letter to each provider stating that there has been no violation of the statute and that there is no liability for any conduct that occurred during the above-specified period_ as well as for any conduct from the effective date of the Act until the issuance of this Executive Order.  I am fairly certain that these sorts of letters can be relied upon in the event of any future enforcement action. Alan Rozhenstein flags Zach Price's article about reliance on non-enforcement. Alan makes some fair points_ but as a matter of realpolitik_ I doubt there will ever be a prosecution. And that is enough for the lawyers at Oracle and Akami.  Apart from the estoppel argument_ I see here a fairly clear violation of the Take Care Clause. This is not simply an exercise in discretion. The President is authorizing the violation of a statute that was just upheld by the Supreme Court. And this order_ like others_ issues direct orders to the Attorney General about how to exercise prosecutorial discretion. Trump is making clear that he sees the Attorney General as his subordinate. I am inclined to agree with this view of Article II_ but it represents a departure from how past presidents have interacted with their Attorney Generals.  Finally_ the Attorney General can take steps to block enforcement of the ban by private parties or states.  (d) Because of the national security interests at stake and because section 2(d) of the Act vests authority for investigations and enforcement of the Act only in the Attorney General_ attempted enforcement by the States or private parties represents an encroachment on the powers of the Executive. The Attorney General shall exercise all available authority to preserve and defend the Executive's exclusive authority to enforce the Act.  I'm a bit confused_ as I don't see any private causes of action under the statute.  As a coda to signing the order_ President Trump announced one possible deal:  The order_ one of Mr. Trump's first acts after taking office_ instructs the attorney general not to take any action to enforce the law so that his administration has "an opportunity to determine the appropriate course forward." The order is retroactive to Sunday. As he signed the order_ Mr. Trump told reporters that "the U.S. should be entitled to get half of TikTok" if a deal for the app is reached_ without going into detail. He said he thought TikTok could be worth a trillion dollars. The order could immediately face legal challenges_ including over whether a president has the power to halt enforcement of a federal law. Companies subject to the law_ which forbids providing services to Chinese-owned TikTok_ may determine that the order does not provide a shield from legal liability.  Trump said: "If I do the deal for the United States_ I think we should get half."  After Trump filed his brief_ I wrote:  After nearly a decade_ I think people still do not understand Trump. He doesn't play like everyone else does_ and that is what infuriates people. When he says something that people deem outlandish_ it is merely an opening bid_ not the final offer. I think he views this case like he views just about everything else--as a deal to be made.  All his proceeding are going to plan.
282514638,President Donald Trump_ fulfilling a promise made at the Libertarian Party's National Convention in May_ pardoned Ross Ulbricht today. Ulbricht had been serving a life sentence for his role in founding and operating the dark web marketplace Silk Road.  As Trump put it in a Truth Social post: "in honor of [his mother Lyn Ulbricht]_ and the Libertarian Movement_ which supported me so strongly_ it was my pleasure to have just signed a full and unconditional pardon of her son_ Ross." He said "the scum that worked to convict him were some of the same lunatics who were involved in the modern-day weaponization of government against me."  As I reported on his sentencing in May 2015 (he has been in prison since his October 2013 arrest):  Ross Ulbricht was sentenced to life in prison with no parole…by Judge Katherine Forrest in U.S. District Court for the southern district of New York. Ulbricht was convicted back in February on seven charges_ all related to the operation of the darkwebsite called Silk Road_ which used Tor-enabled anonymity and the cryptocurrency bitcoin to allow people to buy and sell often illegal items in safety and security_ with the site providing an escrow service between buyer and seller to ensure both were satisfied. Ulbricht was a clever entrepreneur_ enthralled by libertarian ideas derived from the likes of Murray Rothbard and Samuel Konkin about the richness and justice of truly free markets not hobbled by government threats. The charges were: "narcotics trafficking; distribution of narcotics by means of the Internet; narcotics trafficking conspiracy; continuing criminal enterprise; conspiracy to aid and abet computer hacking; conspiracy to traffic in fraudulent identity documents; and money laundering conspiracy." None of the charges were related to either personally selling an illegal substance to anyone—Ulbricht merely ran a website that facilitated it—and none were related to causing direct harm to anyone's life or property. Given the amazing water-muddying the prosecution achieved by talking about_ but never trying Ulbricht for or proving in court beyond a reasonable doubt_ allegedly planned_ but never executed_ murders for hire_ one wonders whether the judge allowed any thoughts of those rumors_ even subconsciously_ to shape her sentencing decision.  Silk Road's innovative mail order using bitcoin_ combined with user reviews of sellers_ imposed some real market discipline on dealers_ kept buyers from the occasional dangers of physically obtaining drugs_ and allowed people not violating others' lives and property to buy and sell drugs with less (but not zero) legal risk.  Because of all that_ and the site's role in publicizing and popularizing the use of bitcoin as currency_ Ulbricht was considered a martyr of sorts to many in the libertarian and bitcoin communities.  Trump's promise_ out of character for a man who otherwise advocates the death penalty for drug dealing_ was widely seen as an attempt to appeal to those parts of the larger anti-establishment coalition he put together on his way to his return to the White House.  Ulbricht has expressed regret and his intention to be a law-abiding citizen_ and there is certainly little reason to think he'd ever represent any danger to others on release. Reason's Nick Gillespie and Jacob Sullum have_ in the past week_ provided detailed discussions about why letting Ulbricht out after serving 11 years is proper and just.  As I wrote upon his sentencing_ Ulbricht need not "worry about redemption per se. Ulbricht and Silk Road….sent out a more powerful message than the one the government wanted Judge [Katherine] Forrest to send: that ingenuity and technology and effort can create wonderfully helpful realms of freedom in markets and behavior."  The Libertarian Party Connection  Despite facing criticism for her support of Trump—and for the L.P.'s falling fortunes in membership_ money_ and candidates—Angela McArdle_ chair of the Libertarian National Committee_ argued for Libertarian support for Trump in large part based on his promise of Ulbricht's release_ or at least because he was the type of major party candidate who would release him. While she has at different times intimated that her cooperation with Trump induced him to make the promise_ and also that_ as she told Tom Woods on his podcast in June 2024_ Trump in fact already signed a pardon for Ulbricht in 2020 but was somehow foiled by underlings_ the pardon does indicate that Trump considers a libertarian constituency one he is behooved to do favors for_ which is an encouraging sign that he can feel pressured to sometimes do the right thing in libertarian terms.  While many doubted Trump would come through_ Ulbricht himself seemed confident it would happen_ as he expressed in a November post-election X post. McArdle also insisted in a November interview with Reason's Robby Soave on The Hill's Rising program that she'd arranged meetings between Trump's people and Ulbricht's family about the matter. McArdle repeated her confidence that Trump would make good on his vow last week.  One just favor for libertarians does not a libertarian administration make_ especially not one so dedicated to hobbling free trade_ punishing the press_ rounding up peaceful immigrants_ and pursuing autarkist nationalist industrial policy. But Trump's coming through on this promise makes a huge difference for one man who did not deserve to spend the rest of his life in prison_ and deserves justified applause.
282530332,Skip to Main Content  Newsletters  CSCHEAT SHEET NEWSLETTERS  Cheat Sheet  Manage Newsletters Subscription Offers  Trump Pardons Libertarian Hero Who Created Dark Web Drug Site  PROMISES KEPT  Ross Ulbricht was arrested by the FBI in 2013 for running a darknet drug marketplace.   Yasmeen Hamadeh  Night News Reporter Published Jan. 21 2025 9:26PM EST   Getty Images_ Reuters   Yasmeen Hamadeh Night News Reporter  Got a tip? Send it to The Daily Beast here. Trending Now  PoliticsDesigner Says Melania’s Hat Was a Right-Wing Political Message  Janna Brancolini  PoliticsTrump Starts Purge With Midnight Truth Social Firing of Chef José Andrés and General Mark Milley  PoliticsMAGA Offers Baffling Explanation for Elon Musk’s Salute  Josh Fiallo  PoliticsDon Jr.’s New Girlfriend Keeps Her Distance at Inauguration  Grace Harrington  TrumplandPete Hegseth’s Former Sister-In-Law Makes Damning Allegation  Trending Now  PoliticsDesigner Says Melania’s Hat Was a Right-Wing Political Message  Janna Brancolini  PoliticsTrump Starts Purge With Midnight Truth Social Firing of Chef José Andrés and General Mark Milley  PoliticsMAGA Offers Baffling Explanation for Elon Musk’s Salute  Josh Fiallo  PoliticsDon Jr.’s New Girlfriend Keeps Her Distance at Inauguration  Grace Harrington  TrumplandPete Hegseth’s Former Sister-In-Law Makes Damning Allegation  ADVERTISEMENT  ADVERTISEMENT  BACK TO TOP ↑  Cheat Sheet  SUBSCRIPTIONCROSSWORDNEWSLETTERSPODCASTS  GET THE APP  Code of Ethics & Standards  Terms & conditions Copyright & Trademark  Cookie Settings © 2024 The Daily Beast Company LLC
282816930,The Jets are bringing back one of their own.  The team hired Aaron Glenn to be their 19th head coach on Tuesday. Glenn_ who was the team’s first-round draft choice in 1994 and played eight seasons for the Jets_ spent the past four years as the Lions defensive coordinator.  The Jets zeroed in on Glenn during an extensive search for a head coaching candidate that saw them interview 16 different people. Glenn_ 52_ emerged as the favorite to get the job after Mike Vrabel decided to take the Patriots job.  Glenn interviewed for a second time with the Jets on Tuesday in Florham Park. He interviewed virtually with the team on Jan. 9.  Lance Newmark_ who knows Glenn from three years together in Detroit_ interviewed for the general manager job for a second time on Tuesday.  Newmark spent 26 seasons in Detroit before going to the Commanders last year where he was the assistant general manager under Adam Peters.  Newmark had a virtual interview with the Jets on Jan. 11_ two days after Glenn interviewed for the job. That could be a sign that he was recommended by Glenn. It would make sense for the Jets to try to pair two men who have a previous working relationship in the jobs.  Glenn’s defenses in Detroit ranked 29th_ 32nd_ 19th and 20th in yards allowed per game and 31st_ 28th_ 23rd and 7th in points allowed. The Lions went 15-2 this season and were the No. 1 seed in the NFC playoffs despite losing a number of defensive players to injury. The Lions were upset by the Commanders 45-31 on Saturday.  The Jets are not hiring Glenn just for his defensive acumen_ though. Glenn is known as a tough coach who is popular with players but also is not shy when holding them accountable. The Jets entered this coaching search prioritizing leadership over everything else.  The biggest question about Glenn now will be who he hires as his offensive coordinator. Glenn said last week that he does not view himself as just a defensive coach.  “Here’s the one thing that I will say about myself_ I’m a coach_ I just happen to be on defense_” Glenn said. “I understand the offense just as well as a number of people_ so if you want to hire me_ you’re going to hire a coach_ you’re not going to hire a defensive coach. I’m going to talk to the offense just as much as I’m going to talk to the defense.”  The Lions’ surprising loss to Washington accelerated the hiring process. If the Lions had won_ the Jets would have been unable to interview Glenn in person until next week.  Glenn was scheduled to interview a second time with the Saints on Wednesday but the Jets made sure that did not happen. Glenn also interviewed with the Jaguars_ Raiders and Bears during this hiring cycle.  Glenn began his post-playing career as a scout with the Jets in 2012-13. He then worked as a coach for the Browns and Saints before taking the Lions job under head coach Dan Campbell in 2021.  The Jets are coming off a disappointing 5-12 season that began with high expectations. Jets owner Woody Johnson fired coach Robert Saleh after a 2-3 start but the move did not change the direction of the team. He fired GM Joe Douglas six weeks later.  Glenn and the new GM will have to decide whether to bring back quarterback Aaron Rodgers_ who remains under contract but did not produce the results people expected last season.  There is also a question about whether to bring back wide receiver Davante Adams_ who was acquired by trade in the middle of the season.  The answers to those questions will get cleared up in the coming weeks. For now_ the Jets have found their new leader and it is a familiar face.
282671404,Share to Facebook  Share to Twitter  Share to Linkedin  Britain's Prince Harry has reached a settlement with the Rupert Murdoch-owned publisher of the tabloid Sun_ his lawyer announced on Wednesday_ ending a long-running legal battle that the British Royal had previously insisted must go to trial to ensure “accountability” for other alleged victims of hacking and surveillance by the news organization.  Prince Harry_ The Duke of Sussex_ speaks during the New York Times annual DealBook summit at Jazz at ... [+] Lincoln Center in New York City. Getty Images  In a statement to the press_ Harry’s lawyer David Sherborne said the Sun’s publisher has agreed to pay “substantial damages” for unlawfully intruding into his personal life and hacking his phone.  The publisher has also agreed to make a “full and unequivocal apology” to Harry for “the phone hacking_ surveillance and misuse of private information by journalists and private investigators instructed by them.”  This is a developing story.  Follow me on Twitter. Send me a secure tip.   Siladitya Ray  Editorial Standards  Forbes Accolades
282511436,A German man on a legal visa is accused of killing a United States Border Agent during a traffic stop in Vermont near the Northern border_ according to Fox News Digital.  According to FBI Albany_ the deceased suspect is confirmed to be a German national with a valid visa in the U.S.  The incident took place on Monday_ Jan. 20_ when 44-year-old U.S. Border Patrol Agent David “Chris” Maland was shot during a traffic stop on Interstate 91 between Newport and Orleans_ Vermont.  In a statement_ FBI Albany said that Maland was a U.S. Air Force veteran_ saying: “We are heartbroken for our partners and share in their grief as they mourn the loss of their colleague.”  “FBI Albany has numerous resources in the area_ to include our Evidence Response Team (ERT)_ Victim Services_ Digital Forensics_ and dozens of Special Agents_” they said.  On Monday night_ authorities were seen using a robotic device to inspect a backpack near what appeared to be a body on the ground at the scene.  The Border Patrol Union shared its condolences_ saying on X_ “Our hearts and prayers go out to the family_ friends_ and coworkers of our fallen brother in green in Vermont.”   Sen. Bernie Sanders (I-Vt.)_ Sen. Peter Welch (D-Vt.)_ and Rep. Becca Balint (Vt.-AL) shared their condolences with the family.  “Border Patrol agents do important work protecting our borders. They deserve our full support in terms of staffing_ pay and working conditions_” the elected officials shared in a statement Tuesday. “We look forward to working with the agency to make sure that they have all the resources they need to do the enormously important work that is their responsibility. Together_ we must do everything possible to prevent future tragedies like what happened today.”  The shooting came just hours after President Donald Trump was inaugurated to a second term. He campaigned heavily on securing the border and defending law enforcement.
